Arquivo,solo,conceitos,cultura,culturaClasse1,animal,tecnologia,tecnologiaClasse,regiao,uf
A_1769.2007061500000.txt,latossolo,'meio ambiente',feijao,'culturas agricolas',?,organico,'sistemas de producao',CO,DF
A_1769.2007061500000.txt,latossolo,'meio ambiente',feijao,'culturas agricolas',?,'adubacao organica',solo,CO,DF
A_1769.2007061500000.txt,latossolo,'meio ambiente',feijao,'culturas agricolas',?,'adubacao organica',planta,CO,DF
A_1769.2007061500000.txt,latossolo,'meio ambiente',feijao,'culturas agricolas',?,'producao organica',solo,CO,DF
A_3519.2013061500000.txt,?,?,crotalaria,'adubos verdes',?,organico,'sistemas de producao',CO,GO
A_3519.2013061500000.txt,?,?,crotalaria,'adubos verdes',?,'ecologia vegetal',ecologia,CO,GO
A_3519.2013061500000.txt,?,?,crotalaria,'adubos verdes',?,'manejo organico',solo,CO,GO
A_3519.2013061500000.txt,?,?,crotalaria,'adubos verdes',?,manejo,solo,CO,GO
A_3519.2013061500000.txt,?,?,crotalaria,'adubos verdes',?,adubacao,solo,CO,GO
A_3519.2013061500000.txt,?,?,crotalaria,'adubos verdes',?,organicos,'sistemas de producao',CO,GO
A_3519.2013061500000.txt,?,?,crotalaria,'adubos verdes',?,organicos,'sistemas de producao',CO,GO
A_3519.2013061500000.txt,?,?,crotalaria,'adubos verdes',?,biomassa,ecologia,CO,GO
A_5867.2013061500000.txt,?,trabalho,melancia,'culturas agricolas',?,?,?,CO,GO
A_5579.2015061500000.txt,?,'comunidades rurais',?,?,gado,?,?,CO,GO
A_5579.2015061500000.txt,?,trabalho,?,?,gado,?,?,CO,GO
A_906.2011061500000.txt,?,'agricultura familiar',araca,?,?,plantadora,'engenharia agricola',CO,GO
A_906.2011061500000.txt,?,'agricultura familiar',araca,?,?,manejo,solo,CO,GO
A_906.2011061500000.txt,?,'agricultura familiar',araca,?,?,adubacao,solo,CO,GO
A_906.2011061500000.txt,?,'agricultura familiar',araca,?,?,'manejo da cultura',?,CO,GO
A_906.2011061500000.txt,?,'agricultura familiar',mandioca,'culturas agricolas',?,plantadora,'engenharia agricola',CO,GO
A_906.2011061500000.txt,?,'agricultura familiar',mandioca,'culturas agricolas',?,plantadora,'engenharia agricola',CO,GO
A_906.2011061500000.txt,?,'agricultura familiar',mandioca,'culturas agricolas',?,manejo,solo,CO,GO
A_906.2011061500000.txt,?,'agricultura familiar',mandioca,'culturas agricolas',?,adubacao,solo,CO,GO
A_906.2011061500000.txt,?,'agricultura familiar',mandioca,'culturas agricolas',?,'manejo da cultura',?,CO,GO
A_906.2011061500000.txt,?,'agricultura familiar',arroz,'culturas agricolas',?,plantadora,'engenharia agricola',CO,GO
A_906.2011061500000.txt,?,'agricultura familiar',arroz,'culturas agricolas',?,plantadora,'engenharia agricola',CO,GO
A_906.2011061500000.txt,?,'agricultura familiar',arroz,'culturas agricolas',?,manejo,solo,CO,GO
A_906.2011061500000.txt,?,'agricultura familiar',arroz,'culturas agricolas',?,adubacao,solo,CO,GO
A_906.2011061500000.txt,?,'agricultura familiar',arroz,'culturas agricolas',?,'manejo da cultura',?,CO,GO
A_906.2011061500000.txt,?,'agricultura familiar',milho,'culturas agricolas',?,plantadora,'engenharia agricola',CO,GO
A_906.2011061500000.txt,?,'agricultura familiar',milho,'culturas agricolas',?,plantadora,'engenharia agricola',CO,GO
A_906.2011061500000.txt,?,'agricultura familiar',milho,'culturas agricolas',?,manejo,solo,CO,GO
A_906.2011061500000.txt,?,'agricultura familiar',milho,'culturas agricolas',?,adubacao,solo,CO,GO
A_2319.2002061500000.txt,?,?,?,?,?,geoprocessamento,geotecnologias,CO,MT
A_2435.2014061500000.txt,?,trabalho,repolho,horticolas,?,organico,'sistemas de producao',CO,DF
A_2435.2014061500000.txt,?,trabalho,repolho,horticolas,?,'producao organica',solo,CO,DF
A_2435.2014061500000.txt,?,trabalho,repolho,horticolas,?,'producao organica',planta,CO,DF
A_2435.2014061500000.txt,?,trabalho,repolho,horticolas,?,'producao organica','sistemas de producao',CO,DF
A_2435.2014061500000.txt,?,trabalho,repolho,horticolas,?,organicos,'sistemas de producao',CO,DF
A_2435.2014061500000.txt,?,trabalho,repolho,horticolas,?,organicos,'sistemas de producao',CO,DF
A_1710.2013061500000.txt,?,'agricultura familiar',palmeira,'arboreas madeira semente produtos',?,safs,'sistemas de producao',CO,MT
A_1710.2013061500000.txt,?,'agricultura familiar',palmeira,'arboreas madeira semente produtos',?,safs,'sistemas de producao',CO,MT
A_1710.2013061500000.txt,?,'agricultura familiar',palmeira,'arboreas madeira semente produtos',?,agrosilvicultura,'sistemas de producao',CO,MT
A_1710.2013061500000.txt,?,'agricultura familiar',araucaria,'arboreas madeira semente produtos',?,manejo,solo,CO,MT
A_1710.2013061500000.txt,?,'agricultura familiar',araucaria,'arboreas madeira semente produtos',?,safs,'sistemas de producao',CO,MT
A_1710.2013061500000.txt,?,'agricultura familiar',araucaria,'arboreas madeira semente produtos',?,safs,'sistemas de producao',CO,MT
A_1710.2013061500000.txt,?,'agricultura familiar',araucaria,'arboreas madeira semente produtos',?,agrosilvicultura,'sistemas de producao',CO,MT
A_1710.2013061500000.txt,?,trabalho,palmeira,'arboreas madeira semente produtos',?,manejo,solo,CO,MT
A_1710.2013061500000.txt,?,trabalho,palmeira,'arboreas madeira semente produtos',?,safs,'sistemas de producao',CO,MT
A_4946.2011061500000.txt,latossolo,trabalho,mandioca,'culturas agricolas',?,manejo,solo,CO,MS
A_2168.2009061500000.txt,?,'agricultura familiar',babosa,'plantas medicinais e aromaticas',ovino,safs,'sistemas de producao',CO,GO
A_2168.2009061500000.txt,?,'agricultura familiar',babosa,'plantas medicinais e aromaticas',ovino,safs,'sistemas de producao',CO,GO
A_2168.2009061500000.txt,?,trabalho,babosa,'plantas medicinais e aromaticas',ovino,manejo,solo,CO,GO
A_2168.2009061500000.txt,?,trabalho,babosa,'plantas medicinais e aromaticas',ovino,safs,'sistemas de producao',CO,GO
A_2168.2009061500000.txt,?,trabalho,babosa,'plantas medicinais e aromaticas',ovino,safs,'sistemas de producao',CO,GO
A_4507.2015061500000.txt,?,trabalho,mandioca,'culturas agricolas',?,manejo,solo,CO,GO
A_4507.2015061500000.txt,?,trabalho,mandioca,'culturas agricolas',?,agroecossistema,'sistemas de producao',CO,GO
A_4507.2015061500000.txt,?,trabalho,mandioca,'culturas agricolas',?,agroecossistema,'sistemas de producao',CO,GO
A_4507.2015061500000.txt,?,trabalho,mandioca,'culturas agricolas',?,agroecossistema,ecologia,CO,GO
A_4507.2015061500000.txt,?,'comunidades tradicionais',mandioca,'culturas agricolas',?,'manejo de semente',solo,CO,GO
A_4507.2015061500000.txt,?,'comunidades tradicionais',mandioca,'culturas agricolas',?,manejo,solo,CO,GO
A_4507.2015061500000.txt,?,'comunidades tradicionais',mandioca,'culturas agricolas',?,agroecossistema,'sistemas de producao',CO,GO
A_4507.2015061500000.txt,?,'comunidades tradicionais',mandioca,'culturas agricolas',?,agroecossistema,'sistemas de producao',CO,GO
A_4507.2015061500000.txt,?,'comunidades tradicionais',mandioca,'culturas agricolas',?,agroecossistema,ecologia,CO,GO
A_34.2012061500000.txt,?,?,milho,'culturas agricolas',ovino,agroecossistema,'sistemas de producao',CO,MS
A_34.2012061500000.txt,?,?,milho,'culturas agricolas',ovino,agroecossistema,ecologia,CO,MS
A_34.2012061500000.txt,?,?,feijao,'culturas agricolas',ovino,agroecossistema,'sistemas de producao',CO,MS
A_34.2012061500000.txt,?,?,feijao,'culturas agricolas',ovino,agroecossistema,'sistemas de producao',CO,MS
A_34.2012061500000.txt,?,?,feijao,'culturas agricolas',ovino,agroecossistema,ecologia,CO,MS
A_5409.2014061500000.txt,?,trabalho,abacaxi,'culturas agricolas',?,?,?,CO,MS
A_1264.2011061500000.txt,?,'agricultura familiar',feijao,'culturas agricolas',?,?,?,CO,GO
A_6282.2013061500000.txt,?,trabalho,abobora,'culturas agricolas',?,?,?,CO,MS
A_730.2010061500000.txt,?,'meio ambiente',manjericao,'plantas medicinais e aromaticas',?,organico,'sistemas de producao',CO,MS
A_730.2010061500000.txt,?,'meio ambiente',manjericao,'plantas medicinais e aromaticas',?,manejo,solo,CO,MS
A_730.2010061500000.txt,?,'meio ambiente',manjericao,'plantas medicinais e aromaticas',?,organicos,'sistemas de producao',CO,MS
A_730.2010061500000.txt,?,'meio ambiente',manjericao,'plantas medicinais e aromaticas',?,organicos,'sistemas de producao',CO,MS
A_730.2010061500000.txt,?,'meio ambiente',alface,horticolas,?,organico,'sistemas de producao',CO,MS
A_730.2010061500000.txt,?,'meio ambiente',alface,horticolas,?,organico,'sistemas de producao',CO,MS
A_730.2010061500000.txt,?,'meio ambiente',alface,horticolas,?,manejo,solo,CO,MS
A_730.2010061500000.txt,?,'meio ambiente',alface,horticolas,?,organicos,'sistemas de producao',CO,MS
A_730.2010061500000.txt,?,'meio ambiente',alface,horticolas,?,organicos,'sistemas de producao',CO,MS
A_730.2010061500000.txt,?,'meio ambiente',gengibre,horticolas,?,organico,'sistemas de producao',CO,MS
A_730.2010061500000.txt,?,'meio ambiente',gengibre,horticolas,?,organico,'sistemas de producao',CO,MS
A_730.2010061500000.txt,?,'meio ambiente',gengibre,horticolas,?,manejo,solo,CO,MS
A_730.2010061500000.txt,?,'meio ambiente',gengibre,horticolas,?,organicos,'sistemas de producao',CO,MS
A_730.2010061500000.txt,?,'meio ambiente',gengibre,horticolas,?,organicos,'sistemas de producao',CO,MS
A_730.2010061500000.txt,?,'meio ambiente',curcuma,'culturas agricolas',?,organico,'sistemas de producao',CO,MS
A_730.2010061500000.txt,?,'meio ambiente',curcuma,'culturas agricolas',?,organico,'sistemas de producao',CO,MS
A_730.2010061500000.txt,?,'meio ambiente',curcuma,'culturas agricolas',?,manejo,solo,CO,MS
A_730.2010061500000.txt,?,'meio ambiente',curcuma,'culturas agricolas',?,organicos,'sistemas de producao',CO,MS
A_1962.2010061500000.txt,?,'desenvolvimento local',cupuacu,'arboreas frutiferas',?,manejo,solo,CO,GO
A_1962.2010061500000.txt,?,'desenvolvimento local',banana,'culturas agricolas',?,manejo,solo,CO,GO
A_1962.2010061500000.txt,?,'desenvolvimento local',laranja,'arboreas frutiferas',?,manejo,solo,CO,GO
A_1962.2010061500000.txt,?,'agricultura familiar',mandioca,'culturas agricolas',?,manejo,solo,CO,GO
A_1962.2010061500000.txt,?,'agricultura familiar',cupuacu,'arboreas frutiferas',?,manejo,solo,CO,GO
A_1962.2010061500000.txt,?,'agricultura familiar',banana,'culturas agricolas',?,manejo,solo,CO,GO
A_1962.2010061500000.txt,?,'agricultura familiar',laranja,'arboreas frutiferas',?,manejo,solo,CO,GO
A_1962.2010061500000.txt,?,'comunidades rurais',mandioca,'culturas agricolas',?,manejo,solo,CO,GO
A_1962.2010061500000.txt,?,'comunidades rurais',cupuacu,'arboreas frutiferas',?,manejo,solo,CO,GO
A_2212.2012061500000.txt,?,ciencia,palmeira,'arboreas madeira semente produtos',?,safs,'sistemas de producao',CO,MS
A_2212.2012061500000.txt,?,ciencia,palmeira,'arboreas madeira semente produtos',?,safs,'sistemas de producao',CO,MS
A_2212.2012061500000.txt,?,ciencia,palmeira,'arboreas madeira semente produtos',?,agroecossistema,'sistemas de producao',CO,MS
A_2212.2012061500000.txt,?,ciencia,palmeira,'arboreas madeira semente produtos',?,agroecossistema,'sistemas de producao',CO,MS
A_2212.2012061500000.txt,?,ciencia,palmeira,'arboreas madeira semente produtos',?,agroecossistema,ecologia,CO,MS
A_2212.2012061500000.txt,?,ciencia,coentro,horticolas,?,manejo,solo,CO,MS
A_2212.2012061500000.txt,?,ciencia,coentro,horticolas,?,safs,'sistemas de producao',CO,MS
A_2212.2012061500000.txt,?,ciencia,coentro,horticolas,?,safs,'sistemas de producao',CO,MS
A_2212.2012061500000.txt,?,ciencia,coentro,horticolas,?,agroecossistema,'sistemas de producao',CO,MS
A_2212.2012061500000.txt,?,ciencia,coentro,horticolas,?,agroecossistema,'sistemas de producao',CO,MS
A_2212.2012061500000.txt,?,ciencia,coentro,horticolas,?,agroecossistema,ecologia,CO,MS
A_2212.2012061500000.txt,?,trabalho,palmeira,'arboreas madeira semente produtos',?,manejo,solo,CO,MS
A_2212.2012061500000.txt,?,trabalho,palmeira,'arboreas madeira semente produtos',?,safs,'sistemas de producao',CO,MS
A_2212.2012061500000.txt,?,trabalho,palmeira,'arboreas madeira semente produtos',?,safs,'sistemas de producao',CO,MS
A_2212.2012061500000.txt,?,trabalho,palmeira,'arboreas madeira semente produtos',?,agroecossistema,'sistemas de producao',CO,MS
A_2212.2012061500000.txt,?,trabalho,palmeira,'arboreas madeira semente produtos',?,agroecossistema,'sistemas de producao',CO,MS
A_2212.2012061500000.txt,?,trabalho,palmeira,'arboreas madeira semente produtos',?,agroecossistema,ecologia,CO,MS
A_2212.2012061500000.txt,?,trabalho,coentro,horticolas,?,manejo,solo,CO,MS
A_1192.2008061500000.txt,?,'agricultura familiar',crotalaria,'adubos verdes',suino,organico,'sistemas de producao',CO,MS
A_1192.2008061500000.txt,?,'agricultura familiar',crotalaria,'adubos verdes',suino,'transicao agroecologica',ecologia,CO,MS
A_1192.2008061500000.txt,?,'agricultura familiar',crotalaria,'adubos verdes',suino,manejo,solo,CO,MS
A_1192.2008061500000.txt,?,'agricultura familiar',crotalaria,'adubos verdes',suino,adubacao,solo,CO,MS
A_1192.2008061500000.txt,?,'agricultura familiar',crotalaria,'adubos verdes',suino,organicos,'sistemas de producao',CO,MS
A_1192.2008061500000.txt,?,'agricultura familiar',crotalaria,'adubos verdes',suino,organicos,'sistemas de producao',CO,MS
A_1192.2008061500000.txt,?,'agricultura familiar',crotalaria,'adubos verdes',suino,agroecossistema,'sistemas de producao',CO,MS
A_1192.2008061500000.txt,?,'agricultura familiar',crotalaria,'adubos verdes',suino,agroecossistema,'sistemas de producao',CO,MS
A_1192.2008061500000.txt,?,'agricultura familiar',crotalaria,'adubos verdes',suino,agroecossistema,ecologia,CO,MS
A_1192.2008061500000.txt,?,'agricultura familiar',feijao,'culturas agricolas',suino,organico,'sistemas de producao',CO,MS
A_1192.2008061500000.txt,?,'agricultura familiar',feijao,'culturas agricolas',suino,organico,'sistemas de producao',CO,MS
A_1192.2008061500000.txt,?,'agricultura familiar',feijao,'culturas agricolas',suino,'transicao agroecologica',ecologia,CO,MS
A_1192.2008061500000.txt,?,'agricultura familiar',feijao,'culturas agricolas',suino,manejo,solo,CO,MS
A_1192.2008061500000.txt,?,'agricultura familiar',feijao,'culturas agricolas',suino,adubacao,solo,CO,MS
A_1192.2008061500000.txt,?,'agricultura familiar',feijao,'culturas agricolas',suino,organicos,'sistemas de producao',CO,MS
A_1192.2008061500000.txt,?,'agricultura familiar',feijao,'culturas agricolas',suino,organicos,'sistemas de producao',CO,MS
A_1192.2008061500000.txt,?,'agricultura familiar',feijao,'culturas agricolas',suino,agroecossistema,'sistemas de producao',CO,MS
A_1192.2008061500000.txt,?,'agricultura familiar',feijao,'culturas agricolas',suino,agroecossistema,'sistemas de producao',CO,MS
A_3146.2008061500000.txt,latossolo,'agricultura familiar',feijao,'culturas agricolas',?,?,?,CO,MT
A_3146.2008061500000.txt,latossolo,'agricultura familiar',coentro,horticolas,?,?,?,CO,MT
A_3146.2008061500000.txt,latossolo,trabalho,arroz,'culturas agricolas',?,?,?,CO,MT
A_3146.2008061500000.txt,latossolo,trabalho,feijao,'culturas agricolas',?,?,?,CO,MT
A_3146.2008061500000.txt,latossolo,trabalho,coentro,horticolas,?,?,?,CO,MT
A_1999.2010061500000.txt,latossolo,trabalho,crotalaria,'adubos verdes',suino,'cobertura vegetal',ecologia,CO,MS
A_1999.2010061500000.txt,latossolo,trabalho,crotalaria,'adubos verdes',suino,adubacao,solo,CO,MS
A_1999.2010061500000.txt,latossolo,trabalho,crotalaria,'adubos verdes',suino,agroecossistema,'sistemas de producao',CO,MS
A_1999.2010061500000.txt,latossolo,trabalho,crotalaria,'adubos verdes',suino,agroecossistema,'sistemas de producao',CO,MS
A_1999.2010061500000.txt,latossolo,trabalho,crotalaria,'adubos verdes',suino,agroecossistema,ecologia,CO,MS
A_1999.2010061500000.txt,latossolo,trabalho,crotalaria,'adubos verdes',suino,biomassa,ecologia,CO,MS
A_1999.2010061500000.txt,latossolo,trabalho,caruru,horticolas,suino,manejo,solo,CO,MS
A_1999.2010061500000.txt,latossolo,trabalho,caruru,horticolas,suino,'cobertura vegetal',ecologia,CO,MS
A_1999.2010061500000.txt,latossolo,trabalho,caruru,horticolas,suino,adubacao,solo,CO,MS
A_1999.2010061500000.txt,latossolo,trabalho,caruru,horticolas,suino,agroecossistema,'sistemas de producao',CO,MS
A_1999.2010061500000.txt,latossolo,trabalho,caruru,horticolas,suino,agroecossistema,'sistemas de producao',CO,MS
A_1999.2010061500000.txt,latossolo,trabalho,caruru,horticolas,suino,agroecossistema,ecologia,CO,MS
A_1999.2010061500000.txt,latossolo,trabalho,caruru,horticolas,suino,biomassa,ecologia,CO,MS
A_1999.2010061500000.txt,latossolo,trabalho,amendoim,?,suino,manejo,solo,CO,MS
A_1999.2010061500000.txt,latossolo,trabalho,amendoim,?,suino,'cobertura vegetal',ecologia,CO,MS
A_1999.2010061500000.txt,latossolo,trabalho,amendoim,?,suino,adubacao,solo,CO,MS
A_1999.2010061500000.txt,latossolo,trabalho,amendoim,?,suino,agroecossistema,'sistemas de producao',CO,MS
A_1999.2010061500000.txt,latossolo,trabalho,amendoim,?,suino,agroecossistema,'sistemas de producao',CO,MS
A_1722.2010061500000.txt,?,trabalho,caxeta,'arboreas madeira semente produtos',?,'adubacao organica',solo,CO,MS
A_1722.2010061500000.txt,?,trabalho,caxeta,'arboreas madeira semente produtos',?,'adubacao organica',planta,CO,MS
A_1722.2010061500000.txt,?,trabalho,caxeta,'arboreas madeira semente produtos',?,'producao organica',solo,CO,MS
A_1722.2010061500000.txt,?,trabalho,caxeta,'arboreas madeira semente produtos',?,'producao organica',planta,CO,MS
A_1722.2010061500000.txt,?,trabalho,caxeta,'arboreas madeira semente produtos',?,'producao organica','sistemas de producao',CO,MS
A_1722.2010061500000.txt,?,trabalho,caxeta,'arboreas madeira semente produtos',?,manejo,solo,CO,MS
A_1722.2010061500000.txt,?,trabalho,caxeta,'arboreas madeira semente produtos',?,adubacao,solo,CO,MS
A_1722.2010061500000.txt,?,trabalho,caxeta,'arboreas madeira semente produtos',?,biomassa,ecologia,CO,MS
A_1722.2010061500000.txt,?,trabalho,cafe,?,?,'manejo do solo',?,CO,MS
A_1722.2010061500000.txt,?,trabalho,cafe,?,?,'adubacao organica',solo,CO,MS
A_1722.2010061500000.txt,?,trabalho,cafe,?,?,'adubacao organica',planta,CO,MS
A_1722.2010061500000.txt,?,trabalho,cafe,?,?,'producao organica',solo,CO,MS
A_1722.2010061500000.txt,?,trabalho,cafe,?,?,'producao organica',planta,CO,MS
A_1722.2010061500000.txt,?,trabalho,cafe,?,?,'producao organica','sistemas de producao',CO,MS
A_1722.2010061500000.txt,?,trabalho,cafe,?,?,manejo,solo,CO,MS
A_1722.2010061500000.txt,?,trabalho,cafe,?,?,adubacao,solo,CO,MS
A_1722.2010061500000.txt,?,trabalho,cafe,?,?,biomassa,ecologia,CO,MS
A_4307.2015061500000.txt,?,trabalho,?,?,?,?,?,CO,MT
A_2935.2008061500000.txt,?,trabalho,?,?,?,?,?,CO,GO
A_1482.2012061500000.txt,?,trabalho,?,?,?,?,?,CO,GO
A_5082.2016061500000.txt,?,trabalho,feijao,'culturas agricolas',?,?,?,CO,GO
A_77.2010061500000.txt,latossolo,trabalho,agriao,horticolas,?,organico,'sistemas de producao',CO,MS
A_77.2010061500000.txt,latossolo,trabalho,agriao,horticolas,?,manejo,solo,CO,MS
A_77.2010061500000.txt,latossolo,trabalho,agriao,horticolas,?,'cobertura vegetal',ecologia,CO,MS
A_77.2010061500000.txt,latossolo,trabalho,agriao,horticolas,?,adubacao,solo,CO,MS
A_77.2010061500000.txt,latossolo,trabalho,agriao,horticolas,?,organicos,'sistemas de producao',CO,MS
A_77.2010061500000.txt,latossolo,trabalho,agriao,horticolas,?,organicos,'sistemas de producao',CO,MS
A_77.2010061500000.txt,latossolo,trabalho,agriao,horticolas,?,agroecossistema,'sistemas de producao',CO,MS
A_77.2010061500000.txt,latossolo,trabalho,agriao,horticolas,?,agroecossistema,'sistemas de producao',CO,MS
A_77.2010061500000.txt,latossolo,trabalho,agriao,horticolas,?,agroecossistema,ecologia,CO,MS
A_77.2010061500000.txt,latossolo,trabalho,agriao,horticolas,?,biomassa,ecologia,CO,MS
A_77.2010061500000.txt,latossolo,trabalho,caruru,horticolas,?,organico,'sistemas de producao',CO,MS
A_77.2010061500000.txt,latossolo,trabalho,caruru,horticolas,?,organico,'sistemas de producao',CO,MS
A_77.2010061500000.txt,latossolo,trabalho,caruru,horticolas,?,manejo,solo,CO,MS
A_77.2010061500000.txt,latossolo,trabalho,caruru,horticolas,?,'cobertura vegetal',ecologia,CO,MS
A_77.2010061500000.txt,latossolo,trabalho,caruru,horticolas,?,adubacao,solo,CO,MS
A_77.2010061500000.txt,latossolo,trabalho,caruru,horticolas,?,organicos,'sistemas de producao',CO,MS
A_77.2010061500000.txt,latossolo,trabalho,caruru,horticolas,?,organicos,'sistemas de producao',CO,MS
A_77.2010061500000.txt,latossolo,trabalho,caruru,horticolas,?,agroecossistema,'sistemas de producao',CO,MS
A_68.2005061500000.txt,?,trabalho,coentro,horticolas,?,'sistemas ag?arios','sistemas de producao',CO,MT
A_5644.2003061500000.txt,?,?,coentro,horticolas,?,?,?,CO,MS
A_5644.2003061500000.txt,?,?,babosa,'plantas medicinais e aromaticas',?,?,?,CO,MT
A_5644.2003061500000.txt,?,?,babosa,'plantas medicinais e aromaticas',?,?,?,CO,MS
A_2722.2014061500000.txt,?,?,?,?,?,organico,'sistemas de producao',CO,MT
A_2722.2014061500000.txt,?,?,?,?,?,organicos,'sistemas de producao',CO,MT
A_2722.2014061500000.txt,?,?,?,?,?,organicos,'sistemas de producao',CO,MT
A_5415.2012061500000.txt,latossolo,trabalho,arroz,'culturas agricolas',?,organico,'sistemas de producao',CO,GO
A_5415.2012061500000.txt,latossolo,trabalho,arroz,'culturas agricolas',?,'adubacao organica',solo,CO,GO
A_5415.2012061500000.txt,latossolo,trabalho,arroz,'culturas agricolas',?,'adubacao organica',planta,CO,GO
A_5415.2012061500000.txt,latossolo,trabalho,arroz,'culturas agricolas',?,'manejo organico',solo,CO,GO
A_5415.2012061500000.txt,latossolo,trabalho,arroz,'culturas agricolas',?,manejo,solo,CO,GO
A_5415.2012061500000.txt,latossolo,trabalho,arroz,'culturas agricolas',?,adubacao,solo,CO,GO
A_5415.2012061500000.txt,latossolo,trabalho,arroz,'culturas agricolas',?,organicos,'sistemas de producao',CO,GO
A_5415.2012061500000.txt,latossolo,trabalho,arroz,'culturas agricolas',?,organicos,'sistemas de producao',CO,GO
A_5415.2012061500000.txt,latossolo,trabalho,feijao,'culturas agricolas',?,organico,'sistemas de producao',CO,GO
A_5415.2012061500000.txt,latossolo,trabalho,feijao,'culturas agricolas',?,organico,'sistemas de producao',CO,GO
A_5415.2012061500000.txt,latossolo,trabalho,feijao,'culturas agricolas',?,'adubacao organica',solo,CO,GO
A_5415.2012061500000.txt,latossolo,trabalho,feijao,'culturas agricolas',?,'adubacao organica',planta,CO,GO
A_5415.2012061500000.txt,latossolo,trabalho,feijao,'culturas agricolas',?,'manejo organico',solo,CO,GO
A_5415.2012061500000.txt,latossolo,trabalho,feijao,'culturas agricolas',?,manejo,solo,CO,GO
A_5415.2012061500000.txt,latossolo,trabalho,feijao,'culturas agricolas',?,adubacao,solo,CO,GO
A_5415.2012061500000.txt,latossolo,trabalho,feijao,'culturas agricolas',?,organicos,'sistemas de producao',CO,GO
A_5415.2012061500000.txt,latossolo,trabalho,feijao,'culturas agricolas',?,organicos,'sistemas de producao',CO,GO
A_5415.2012061500000.txt,latossolo,trabalho,babosa,'plantas medicinais e aromaticas',?,organico,'sistemas de producao',CO,GO
A_95.2011061500000.txt,latossolo,'agricultura familiar',crotalaria,'adubos verdes',gado,organico,'sistemas de producao',CO,MS
A_95.2011061500000.txt,latossolo,'agricultura familiar',crotalaria,'adubos verdes',gado,'manejo organico',solo,CO,MS
A_95.2011061500000.txt,latossolo,'agricultura familiar',crotalaria,'adubos verdes',gado,manejo,solo,CO,MS
A_95.2011061500000.txt,latossolo,'agricultura familiar',crotalaria,'adubos verdes',gado,safs,'sistemas de producao',CO,MS
A_95.2011061500000.txt,latossolo,'agricultura familiar',crotalaria,'adubos verdes',gado,safs,'sistemas de producao',CO,MS
A_95.2011061500000.txt,latossolo,'agricultura familiar',crotalaria,'adubos verdes',gado,organicos,'sistemas de producao',CO,MS
A_95.2011061500000.txt,latossolo,'agricultura familiar',crotalaria,'adubos verdes',gado,organicos,'sistemas de producao',CO,MS
A_95.2011061500000.txt,latossolo,'agricultura familiar',crotalaria,'adubos verdes',gado,agroecossistema,'sistemas de producao',CO,MS
A_95.2011061500000.txt,latossolo,'agricultura familiar',crotalaria,'adubos verdes',gado,agroecossistema,'sistemas de producao',CO,MS
A_95.2011061500000.txt,latossolo,'agricultura familiar',crotalaria,'adubos verdes',gado,agroecossistema,ecologia,CO,MS
A_95.2011061500000.txt,latossolo,'agricultura familiar',crotalaria,'adubos verdes',suino,organico,'sistemas de producao',CO,MS
A_95.2011061500000.txt,latossolo,'agricultura familiar',crotalaria,'adubos verdes',suino,organico,'sistemas de producao',CO,MS
