'manejo de irrigacao',?,?,NE,BA,media,cluster2
'manejo de irrigacao',?,?,NE,BA,media,cluster2
manejo,?,?,NE,CE,media,cluster2
'manejo de irrigacao',?,?,NE,CE,media,cluster2
'manejo de irrigacao',?,?,NE,CE,media,cluster2
'manejo organico',maca,?,NE,PE,media,cluster2
adubacao,soja,?,NE,BA,grande,cluster2
manejo,?,?,NE,CE,grande,cluster2
manejo,soja,?,NE,BA,grande,cluster2
adubacao,milho,?,NE,CE,grande,cluster2
'adubacao organica',?,?,NE,PE,grande,cluster2
manejo,beterraba,?,NE,CE,grande,cluster2
manejo,cana-de-acucar,argissolo,NE,AL,grande,cluster2
manejo,melao,?,NE,CE,grande,cluster2
'manejo de irrigacao',?,?,NE,BA,grande,cluster2
manejo,cana-de-acucar,argissolo,NE,AL,grande,cluster2
'manejo de irrigacao',?,?,NE,BA,grande,cluster2
manejo,?,?,NE,BA,grande,cluster2
adubacao,milho,?,NE,CE,grande,cluster2
manejo,?,latossolo,NE,PI,grande,cluster2
manejo,?,?,NE,PE,grande,cluster2
manejo,?,?,NE,CE,grande,cluster2
'manejo de irrigacao',?,?,NE,BA,grande,cluster2
manejo,?,organossolo,NE,BA,grande,cluster2
manejo,melancia,?,NE,PI,grande,cluster2
manejo,?,?,NE,PE,grande,cluster2
manejo,?,?,NE,RN,grande,cluster2
'plantio direto',?,latossolo,NE,PI,grande,cluster2
manejo,?,vertissolo,NE,BA,grande,cluster2
manejo,?,?,NE,MA,grande,cluster2
manejo,?,vertissolo,NE,BA,grande,cluster2
adubacao,soja,?,NE,BA,grande,cluster2
manejo,?,?,NE,RN,grande,cluster2
manejo,melao,?,NE,CE,grande,cluster2
'manejo organico',beterraba,?,NE,CE,grande,cluster2
manejo,?,latossolo,NE,PI,grande,cluster2
adubacao,?,?,NE,PE,grande,cluster2
adubacao,cenoura,?,NE,CE,grande,cluster2
hibridacao,?,?,NE,BA,grande,cluster2
'manejo organico',maca,?,NE,PE,grande,cluster2
manejo,?,?,NE,PI,grande,cluster2
'plantio direto',?,latossolo,NE,PI,grande,cluster2
manejo,?,latossolo,NE,PE,grande,cluster2
adubacao,?,?,NE,BA,grande,cluster2
manejo,banana,latossolo,NE,BA,grande,cluster2
'plantio direto',soja,?,NE,BA,grande,cluster2
manejo,?,?,NE,CE,grande,cluster2
manejo,beterraba,?,NE,CE,grande,cluster2
manejo,melao,?,NE,CE,grande,cluster2
manejo,?,?,NE,CE,grande,cluster2
manejo,?,latossolo,NE,PE,grande,cluster2
adubacao,banana,?,NE,BA,grande,cluster2
'plantio direto',?,latossolo,NE,PI,grande,cluster2
manejo,?,?,NE,BA,grande,cluster2
manejo,cenoura,?,NE,CE,grande,cluster2
'plantio direto',?,latossolo,NE,PI,grande,cluster2
manejo,banana,latossolo,NE,BA,grande,cluster2
'manejo organico',milho,?,NE,CE,grande,cluster2
manejo,seringueira,?,NE,PB,grande,cluster2
manejo,melancia,?,NE,PI,grande,cluster2
'plantio direto',?,latossolo,NE,PI,grande,cluster2
'manejo de irrigacao',?,?,NE,PI,grande,cluster2
manejo,?,latossolo,NE,PB,grande,cluster2
manejo,melao,?,NE,RN,grande,cluster2
manejo,?,latossolo,NE,PI,grande,cluster2
manejo,soja,?,NE,BA,grande,cluster2
manejo,?,?,NE,PB,grande,cluster2
manejo,?,?,NE,PE,grande,cluster2
'plantio direto',?,latossolo,NE,PI,grande,cluster2
manejo,melao,?,NE,PE,grande,cluster2
manejo,?,?,NE,BA,grande,cluster2
'manejo de irrigacao',?,?,NE,BA,grande,cluster2
manejo,?,?,NE,BA,grande,cluster2
manejo,?,?,NE,SE,grande,cluster2
manejo,melancia,?,NE,PI,grande,cluster2
'manejo organico',beterraba,?,NE,CE,grande,cluster2
manejo,?,?,NE,BA,grande,cluster2
adubacao,?,neossolo,NE,PI,grande,cluster2
adubacao,?,?,NE,PE,grande,cluster2
adubacao,maca,?,NE,BA,grande,cluster2
manejo,?,?,NE,CE,grande,cluster2
manejo,soja,?,NE,BA,grande,cluster2
manejo,?,latossolo,NE,PI,grande,cluster2
adubacao,?,neossolo,NE,PI,grande,cluster2
'adubacao organica',?,?,NE,PE,grande,cluster2
manejo,?,?,NE,CE,grande,cluster2
'manejo de irrigacao',?,?,NE,PI,grande,cluster2
manejo,seringueira,?,NE,PB,grande,cluster2
hibridacao,?,?,NE,BA,grande,cluster2
adubacao,?,?,NE,CE,grande,cluster2
adubacao,beterraba,?,NE,CE,grande,cluster2
manejo,?,?,NE,PE,grande,cluster2
manejo,?,?,NE,PE,grande,cluster2
manejo,soja,?,NE,BA,grande,cluster2
adubacao,?,?,NE,PE,grande,cluster2
manejo,cenoura,?,NE,CE,grande,cluster2
manejo,?,?,NE,MA,grande,cluster2
biofertilizante,?,?,NE,CE,grande,cluster2
manejo,?,?,NE,SE,grande,cluster2
manejo,?,?,NE,PE,grande,cluster2
adubacao,cenoura,?,NE,CE,grande,cluster2
manejo,?,?,NE,CE,grande,cluster2
adubacao,maca,?,NE,BA,grande,cluster2
adubacao,?,neossolo,NE,PI,grande,cluster2
manejo,?,?,NE,BA,grande,cluster2
manejo,seringueira,?,NE,PB,grande,cluster2
adubacao,?,?,NE,PE,grande,cluster2
'manejo organico',cenoura,?,NE,CE,grande,cluster2
adubacao,?,?,NE,PE,grande,cluster2
manejo,?,?,NE,BA,grande,cluster2
adubacao,soja,?,NE,BA,grande,cluster2
manejo,melao,?,NE,PE,grande,cluster2
manejo,?,?,NE,RN,grande,cluster2
manejo,?,?,NE,MA,grande,cluster2
manejo,?,latossolo,NE,PB,grande,cluster2
manejo,?,?,NE,BA,grande,cluster2
'manejo de irrigacao',?,?,NE,PI,grande,cluster2
